,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
10,63bf3aa536d72f157f83fe46,1427985,0,PI/000037871,Mv Sunborn Yacht Hotel,Hotel/bed & breakfast/guest house,7842,Western Gateway,Royal Victoria Dock,,,E16 1XL,,5,fhrs_5_en-gb,2021-11-19T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.027107'), 'latitude': Decimal128('51.50817')}",,4650.0981296859945,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1427985'}]"
11,63bf3aa536d72f157f840050,934211,0,PI/000030457,Good Hotel London,Other catering premises,7841,Western Gateway Royal Victoria Dock,Floating Platform next to Emirates Cable Car,,,E16 1FA,,5,fhrs_5_en-gb,2021-07-16T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.01792'), 'latitude': Decimal128('51.507681')}",,4650.415301460256,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/934211'}]"
12,63bf3aa536d72f157f84007c,558640,0,PI/000024155,Wake Up Docklands Limited,Other catering premises,7841,Western Beach Royal Victoria Docks,London,Charlton,,E16 1AG,,5,fhrs_5_en-gb,2018-11-05T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.015742'), 'latitude': Decimal128('51.505992')}",,4650.432926312135,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/558640'}]"
13,63bf3aa536d72f157f84023f,1498024,0,PI/000038347,MV Venus Clipper,Other catering premises,7841,Trinity Buoy Wharf,Orchard Place,,,E14 0JY,,5,fhrs_5_en-gb,2022-02-25T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.00890800673629534'), 'latitude': Decimal128('51.507771887145')}",,4650.747348950763,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1498024'}]"
14,63bf3aa536d72f157f84028a,1090020,0,PI/000033476,MV Typhoon clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090020'}]"
15,63bf3aa536d72f157f84028b,1090017,0,PI/000033472,MV Moon clipper,Other catering premises,7841,Thames Clippers 3rd flr Clippers House,Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-09-25T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0078159999102354'), 'latitude': Decimal128('51.5082588195801')}",,4650.805001170512,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090017'}]"
16,63bf3aa536d72f157f84028c,1090023,0,PI/000033479,MV Jupiter clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090023'}]"
17,63bf3aa536d72f157f84028d,1090021,0,PI/000033477,MV Monsoon clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090021'}]"
18,63bf3aa536d72f157f84028e,1090022,0,PI/000033478,MV Meteor clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090022'}]"
19,63bf3aa536d72f157f84028f,1090019,0,PI/000033475,MV Tornado clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-05-02T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090019'}]"
20,63bf3aa536d72f157f840290,1090018,0,PI/000033473,MV Mercury clipper,Other catering premises,7841,Thames Clippers 3rd flr Clippers House,Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0078159999102354'), 'latitude': Decimal128('51.5082588195801')}",,4650.805001170512,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090018'}]"
21,63bf3aa536d72f157f840291,1090027,0,PI/000033483,MV Cyclone clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090027'}]"
22,63bf3aa536d72f157f840292,1090025,0,PI/000033481,MV Hurricane clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090025'}]"
23,63bf3aa536d72f157f840293,1090028,0,PI/000033484,MV Neptune clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-05-02T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090028'}]"
24,63bf3aa536d72f157f840294,1090024,0,PI/000033480,MV Galaxy clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-05-02T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090024'}]"
25,63bf3aa536d72f157f840295,1090016,0,PI/000033470,MV Sun clipper,Other catering premises,7841,Thames Clippers 3rd flr Clippers House,Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2018-12-14T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0078159999102354'), 'latitude': Decimal128('51.5082588195801')}",,4650.805001170512,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090016'}]"
26,63bf3aa536d72f157f840296,293758,0,PI/000002546,Mv Storm Clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2019-01-11T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/293758'}]"
27,63bf3aa536d72f157f840297,1090026,0,PI/000033482,MV Aurora clipper,Other catering premises,7841,Thames Clippers Unit 12 The Riverside Building,64 Orchard Place Trinity Buoy Wharf London,,,E14 0JY,,5,fhrs_5_en-gb,2021-12-03T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007816'), 'latitude': Decimal128('51.508259')}",,4650.805007769328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1090026'}]"
28,63bf3aa536d72f157f840298,1450220,0,PI/000038259,Canary Wharf 1V,Other catering premises,7841,Trinity Buoy Wharf,64 Orchard Place,,,E14 0JY,,5,fhrs_5_en-gb,2022-02-25T00:00:00,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.007815'), 'latitude': Decimal128('51.508259')}",,4650.805044246847,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1450220'}]"
