,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
13,63bf3aa536d72f157f83e309,1384371,0,21/00062/MIXED,Kings Restaurant (Oriental),Takeaway/sandwich shop,7844,43 Kings Road,Brentwood,Essex,,CM14 4DJ,,0,fhrs_0_en-gb,2022-07-05T00:00:00,111,Brentwood,http://www.brentwood.gov.uk/,envhealth@brentwood.gov.uk,"{'Hygiene': 20, 'Structural': 25, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.2983'), 'latitude': Decimal128('51.618135')}",,4644.277277495872,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1384371'}]"
14,63bf3aa536d72f157f83e664,907216,0,132648,Xich Lo,Restaurant/Cafe/Canteen,1,24 Station Lane,Hornchurch,,,RM12 6NJ,,1,fhrs_1_en-gb,2022-07-15T00:00:00,516,Havering,http://www.havering.gov.uk,environmental.health@havering.gov.uk,"{'Hygiene': 20, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': Decimal128('0.220507'), 'latitude': Decimal128('51.561287')}",,4645.006441020867,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/907216'}]"
15,63bf3aa536d72f157f83ebd7,710382,0,PI/000194267,Asian Supermarket Ltd: T/A Best Food Wine Ltd,Retailers - other,4613,2 - 6 Basildon Road,,Abbey Wood,Greenwich,,,0,fhrs_0_en-gb,2022-04-22T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.1070469'), 'latitude': Decimal128('51.4848146')}",,4646.327124710291,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/710382'}]"
16,63bf3aa536d72f157f83ec4b,1411729,0,21/00562/MIXED,Londis,Retailers - other,4613,5 - 7 Cranley Parade,Beaconsfield Road,Mottingham,London,SE9 4DZ,,0,fhrs_0_en-gb,2021-11-12T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 20, 'Structural': 10, 'ConfidenceInManagement': 30}",FHRS,"{'longitude': Decimal128('0.0460971'), 'latitude': Decimal128('51.4273993')}",,4646.4482563738065,True,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1411729'}]"
17,63bf3aa536d72f157f83eea2,1060293,0,PI/000206588,Costcutter,Retailers - other,4613,2 The Slade,,Plumstead,Greenwich,SE18 2NB,,0,fhrs_0_en-gb,2022-03-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 20, 'Structural': 15, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.0888789'), 'latitude': Decimal128('51.4800266')}",,4646.814121604596,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1060293'}]"
18,63bf3aa536d72f157f83f480,1243155,0,75460,La Simon Ltd,Retailers - other,4613,,8 Porters Avenue,,Dagenham,RM8 2AQ,,1,fhrs_1_en-gb,2022-03-30T00:00:00,501,Barking and Dagenham,http://www.lbbd.gov.uk/Pages/Home.aspx,foodsafety@lbbd.gov.uk,"{'Hygiene': 20, 'Structural': 15, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.1300921'), 'latitude': Decimal128('51.5515791')}",,4647.937954737693,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1243155'}]"
19,63bf3aa536d72f157f83fa32,1210197,0,75196,Caribiscus Ltd,Restaurant/Cafe/Canteen,1,,87 Longbridge Road,,Barking,IG11 8TB,,0,fhrs_0_en-gb,2022-06-20T00:00:00,501,Barking and Dagenham,http://www.lbbd.gov.uk/Pages/Home.aspx,foodsafety@lbbd.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 30}",FHRS,"{'longitude': Decimal128('0.084452'), 'latitude': Decimal128('51.541715')}",,4649.2374619583225,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1210197'}]"
20,63bf3aa536d72f157f83fa55,108663,0,38915,Kennedy Fried Chicken,Takeaway/sandwich shop,7844,,66 Station Parade,,Barking,IG11 8EA,,0,fhrs_0_en-gb,2022-06-11T00:00:00,501,Barking and Dagenham,http://www.lbbd.gov.uk/Pages/Home.aspx,foodsafety@lbbd.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 30}",FHRS,"{'longitude': Decimal128('0.081616'), 'latitude': Decimal128('51.539293')}",,4649.2519200445495,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/108663'}]"
21,63bf3aa536d72f157f83fd29,1107748,0,19/00222/FOOD,Gah Shing,Takeaway/sandwich shop,7844,5 High Street South,East Ham,London,,E6 6EN,,1,fhrs_1_en-gb,2022-05-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 15, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': Decimal128('0.055764'), 'latitude': Decimal128('51.531385')}",,4649.903793551815,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1107748'}]"
22,63bf3aa536d72f157f83fd67,570096,0,178447,A1 News & Wine,Retailers - other,4613,,221 Ilford Lane,,Ilford,IG1 2RZ,,1,fhrs_1_en-gb,2021-06-02T00:00:00,526,Redbridge,http://www.redbridge.gov.uk/,themis.skouros@redbridge.gov.uk,"{'Hygiene': 20, 'Structural': 10, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.074347'), 'latitude': Decimal128('51.551624')}",,4649.968842000992,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/570096'}]"
23,63bf3aa536d72f157f83fe74,1500698,0,201759,Cakes & Bakes,Takeaway/sandwich shop,7844,,108 Ilford Lane,,Ilford,IG1 2LD,,0,fhrs_0_en-gb,2022-05-19T00:00:00,526,Redbridge,http://www.redbridge.gov.uk/,themis.skouros@redbridge.gov.uk,"{'Hygiene': 20, 'Structural': 15, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.0725645'), 'latitude': Decimal128('51.5540755')}",,4650.123644180097,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1500698'}]"
24,63bf3aa536d72f157f83ff36,1318114,0,200845,Sahajanand Catering Limited,Restaurant/Cafe/Canteen,1,,149 Ley Street,,Ilford,IG1 4BL,,1,fhrs_1_en-gb,2022-07-04T00:00:00,526,Redbridge,http://www.redbridge.gov.uk/,themis.skouros@redbridge.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.077645'), 'latitude': Decimal128('51.562276')}",,4650.2394323606195,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1318114'}]"
25,63bf3aa536d72f157f83ff42,1498084,0,22/00797/FOOD,Sisko Cafe,Restaurant/Cafe/Canteen,1,151 - 153 Barking Road,East Ham,London,,E6 1LD,,0,fhrs_0_en-gb,2022-04-22T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.046878'), 'latitude': Decimal128('51.531936')}",,4650.247785381525,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1498084'}]"
26,63bf3aa536d72f157f84002f,1063454,0,18/00285/FOOD,Magazin Romanesc Diana,Retailers - other,4613,221 High Street North,East Ham,London,,E6 1JG,,1,fhrs_1_en-gb,2022-07-25T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 10, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.050713'), 'latitude': Decimal128('51.53963')}",,4650.389970646722,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1063454'}]"
27,63bf3aa536d72f157f8400a7,1130121,0,19/00249/FOOD,Bali Maamalas,Restaurant/Cafe/Canteen,1,241B High Street North,Manor Park,London,,E12 6SJ,,1,fhrs_1_en-gb,2022-05-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 10, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.050334'), 'latitude': Decimal128('51.541156')}",,4650.459698178172,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1130121'}]"
28,63bf3aa536d72f157f8402ef,640363,0,10/00269/FOOD,Angels Bakery,Other catering premises,7841,333 Barking Road,Plaistow,London,,E13 8EE,,0,fhrs_0_en-gb,2022-07-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.021028'), 'latitude': Decimal128('51.52189')}",,4650.822100156243,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640363'}]"
29,63bf3aa536d72f157f84033b,640816,0,61130/0282/0/000,Nikkis Place Restaurant,Restaurant/Cafe/Canteen,1,282 Barking Road,Plaistow,London,,E13 8HR,,0,fhrs_0_en-gb,2022-06-30T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.018342'), 'latitude': Decimal128('51.520147')}",,4650.85622582084,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640816'}]"
30,63bf3aa536d72f157f8403ab,1530599,0,22/01037/FOOD,Chicago 30,Takeaway/sandwich shop,7844,369 Katherine Road,Forest Gate,London,,E7 8LT,,0,fhrs_0_en-gb,2022-07-05T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 15, 'ConfidenceInManagement': 30}",FHRS,"{'longitude': Decimal128('0.037523'), 'latitude': Decimal128('51.541658')}",,4650.9448351911105,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1530599'}]"
31,63bf3aa536d72f157f8404ba,668674,0,14/00082/COM,Samui Thai Restaurant,Restaurant/Cafe/Canteen,1,The Kinema,Chelmsford Road,Dunmow,,CM6 1HB,,0,fhrs_0_en-gb,2022-03-24T00:00:00,122,Uttlesford,http://www.uttlesford.gov.uk,environmentalhealth@uttlesford.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 30}",FHRS,"{'longitude': Decimal128('0.3659018'), 'latitude': Decimal128('51.8686712')}",,4651.0999945416315,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/668674'}]"
32,63bf3aa536d72f157f8405a1,1286585,0,20/00532/FOOD,Pakhtoonkhwa Restaurant,Restaurant/Cafe/Canteen,1,76 Green Street,Forest Gate,London,,E7 8JG,,0,fhrs_0_en-gb,2022-06-14T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.031959'), 'latitude': Decimal128('51.543994')}",,4651.2331297369665,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1286585'}]"
33,63bf3aa536d72f157f840657,971735,0,17/00076/COM,New Happy Garden,Takeaway/sandwich shop,7844,23 Stortford Road,Dunmow,,,CM6 1DA,,0,fhrs_0_en-gb,2022-03-28T00:00:00,122,Uttlesford,http://www.uttlesford.gov.uk,environmentalhealth@uttlesford.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.360846'), 'latitude': Decimal128('51.873055')}",,4651.44448783849,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/971735'}]"
34,63bf3aa536d72f157f8407fe,1055935,0,18/00198/FOOD,Mummy Yum,Takeaway/sandwich shop,7844,34 West Ham Lane,Stratford,London,,E15 4SA,,0,fhrs_0_en-gb,2022-07-12T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 20, 'Structural': 20, 'ConfidenceInManagement': 20}",FHRS,"{'longitude': Decimal128('0.004389'), 'latitude': Decimal128('51.538857')}",,4652.049759667773,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1055935'}]"
